レコードID,会社名,医療機関コード（正）,郵便番号,都道府県／地域,市区町村,ウェブサイトURL,正規化名,名寄せキー種別,重複グループID,代表フラグ,検索クエリ
313707809487,かもい眼科,1413310091,226-0003,神奈川県,横浜市緑区鴨居４－２－３１鴨居駅前ビル１Ｆ　Ｆ号室,,かもい眼科,CODE,G002074,代表,かもい眼科 横浜市緑区 公式サイト
313700746974,長津田健診・透析クリニック,1413310851,226-0027,神奈川県,横浜市緑区長津田四丁目２３番１号,,長津田健診透析クリニック,CODE,G002075,代表,長津田健診・透析クリニック 横浜市緑区 公式サイト
313553857236,まる在宅クリニック,1413310893,226-0023,神奈川県,横浜市緑区小山町６６０番地４６　リヴェール中山１０１号室,,まる在宅クリニック,CODE,G002076,代表,まる在宅クリニック 横浜市緑区 公式サイト
313544879865,みどり中山在宅クリニック,1413310737,226-0029,神奈川県,横浜市緑区森の台２６－５,,みどり中山在宅クリニック,CODE,G002077,代表,みどり中山在宅クリニック 横浜市緑区 公式サイト
313504636602,中山北口眼科,1413306172,226-0019,神奈川県,横浜市緑区中山１－６－１ミヨシズシードビル５０２,,中山北口眼科,CODE,G002078,代表,中山北口眼科 横浜市緑区 公式サイト
313663163069,ふたば心のクリニック,1413306594,226-0025,神奈川県,横浜市緑区十日市場町８１９－１２,,ふたば心のクリニック,CODE,G002079,代表,ふたば心のクリニック 横浜市緑区 公式サイト
313561078461,医療法人社団湘仁会　鴨居おかだ眼科,1413310257,226-0003,神奈川県,横浜市緑区鴨居３－１－４　鴨居ユニオンビル４Ｆ,,湘仁会鴨居おかだ眼科,CODE,G002080,代表,医療法人社団湘仁会 鴨居おかだ眼科 横浜市緑区 公式サイト
313707925229,医療法人社団明芳会　イムス横浜旭リハビリテーション病院,1413210762,241-0801,神奈川県,横浜市旭区若葉台３－１２－１,,明芳会イムス横浜旭リハビリテション病院,CODE,G002081,代表,医療法人社団明芳会 イムス横浜旭リハビリテーション病院 横浜市旭区 公式サイト
313656144600,南まきがはら眼科,1413210143,241-0835,神奈川県,横浜市旭区柏町１２７　相鉄ライフ南まきが原１Ｆ,,南まきがはら眼科,CODE,G002082,代表,南まきがはら眼科 横浜市旭区 公式サイト
313707875061,スクエア眼科,1413110210,233-0002,神奈川県,横浜市港南区上大岡西１－１８－３　ｍｉｏｋａリストガーデンスクエア７Ｆ,,スクエア眼科,CODE,G002083,代表,スクエア眼科 横浜市港南区 公式サイト
313707875060,横浜鶴ヶ峰病院付属予防医療クリニック,1413204575,241-0022,神奈川県,横浜市旭区鶴ヶ峰２－８２－１ココロット鶴ヶ峰５Ｆ,,横浜鶴ヶ峰病院付属予防医療クリニック,CODE,G002084,代表,横浜鶴ヶ峰病院付属予防医療クリニック 横浜市旭区 公式サイト
313707845354,あさひの丘病院,1413200151,241-0803,神奈川県,横浜市旭区川井本町１２８－１,,あさひの丘病院,CODE,G002085,代表,あさひの丘病院 横浜市旭区 公式サイト
313700665051,けいら眼科クリニック,1413111051,233-0013,神奈川県,横浜市港南区丸山台一丁目５番７号　上永谷医療ビル３階,,けいら眼科クリニック,CODE,G002086,代表,けいら眼科クリニック 横浜市港南区 公式サイト
313553857235,下斗米医院,1413110152,234-0055,神奈川県,横浜市港南区日野南６－４４－２２,,下斗米医院,CODE,G002087,代表,下斗米医院 横浜市港南区 公式サイト
313700665050,吉原整形外科,1411004589,245-0062,神奈川県,横浜市戸塚区汲沢町４７１－３,,吉原整形外科,CODE,G002088,代表,吉原整形外科 横浜市戸塚区 公式サイト
313571676918,東條ウイメンズホスピタル,1413105673,233-0013,神奈川県,横浜市港南区丸山台２－３４－７,,東條ウイメンズホスピタル,CODE,G002089,代表,東條ウイメンズホスピタル 横浜市港南区 公式サイト
313504635641,医療法人睦会　岡部内科医院,1411010917,244-0813,神奈川県,横浜市戸塚区舞岡町３３番地,,睦会岡部内科医院,CODE,G002090,代表,医療法人睦会 岡部内科医院 横浜市戸塚区 公式サイト
313656144599,医療法人社団慈友会　山田内科,1410911149,222-0033,神奈川県,横浜市港北区新横浜２－２－３　新横浜第１竹生ビル４Ｆ,,慈友会山田内科,CODE,G002091,代表,医療法人社団慈友会 山田内科 横浜市港北区 公式サイト
313544879864,マスダクリニック　形成外科・皮フ科,1410910935,223-0053,神奈川県,横浜市港北区綱島西３－２－２０　綱島別所プラザ２Ｆ,,マスダクリニック形成外科皮フ科,CODE,G002092,代表,マスダクリニック 形成外科・皮フ科 横浜市港北区 公式サイト
313707925228,椎橋医院,1410904953,222-0032,神奈川県,横浜市港北区大豆戸町２００菊名レジデンシアプラザ１０１,,椎橋医院,CODE,G002093,代表,椎橋医院 横浜市港北区 公式サイト
313700784826,ノア皮フ科クリニック,1410907717,222-0037,神奈川県,横浜市港北区大倉山３－１－３　大和地所大倉山駅前ビル３－Ｂ・Ｃ,,ノア皮フ科クリニック,CODE,G002094,代表,ノア皮フ科クリニック 横浜市港北区 公式サイト
313656144598,八景駅前眼科,1410810416,236-0027,神奈川県,横浜市金沢区瀬戸１５－１　ウィングキッチン金沢八景２階,,八景駅前眼科,CODE,G002095,代表,八景駅前眼科 横浜市金沢区 公式サイト
313656144597,高見澤クリニック,1410904698,223-0062,神奈川県,横浜市港北区日吉本町１－２３－５高見沢ビル２ＦＢ,,高見澤クリニック,CODE,G002096,代表,高見澤クリニック 横浜市港北区 公式サイト
313700783865,稲村クリニック,1410802512,236-0004,神奈川県,横浜市金沢区福浦２－６－５,,稲村クリニック,CODE,G002097,代表,稲村クリニック 横浜市金沢区 公式サイト
313700783864,みやかわ眼科,1410802249,236-0042,神奈川県,横浜市金沢区釜利谷東２－２０－９クリニックビル３Ｆ,,みやかわ眼科,CODE,G002098,代表,みやかわ眼科 横浜市金沢区 公式サイト
313700818632,横浜権太坂中央クリニック,1410610642,240-0026,神奈川県,横浜市保土ケ谷区権太坂三丁目８番１６号　ロピア権太坂店２階,,横浜権太坂中央クリニック,CODE,G002099,代表,横浜権太坂中央クリニック 横浜市保土ケ谷区 公式サイト
313700711145,パークサイド柴田メンタルクリニック,1410405761,231-0023,神奈川県,横浜市中区山下町２５上田ビル２Ｆ,,パクサイド柴田メンタルクリニック,CODE,G002100,代表,パークサイド柴田メンタルクリニック 横浜市中区 公式サイト
313553857234,あらいクリニック,1410610105,240-0023,神奈川県,横浜市保土ケ谷区岩井町１２３－２　保土ヶ谷駅前ハイツ２号棟１０２,,あらいクリニック,CODE,G002101,代表,あらいクリニック 横浜市保土ケ谷区 公式サイト
313700711144,石川町内科クリニック,1410411769,231-0025,神奈川県,横浜市中区松影町１丁目３番地７　ロックヒルズⅧ３階,,石川町内科クリニック,CODE,G002102,代表,石川町内科クリニック 横浜市中区 公式サイト
313707875059,元町セントラルクリニック,1410406488,231-0861,神奈川県,横浜市中区元町４－１６８　元町第２ビル５Ｆ,,元町セントラルクリニック,CODE,G002103,代表,元町セントラルクリニック 横浜市中区 公式サイト
313587876538,医療法人社団メディカルフェニックス　メディカルスキャニング関内,1410411728,231-0016,神奈川県,横浜市中区真砂町３丁目２８番地　柳下ビルディング４階,,メディカルフェニックスメディカルスキャニング関内,CODE,G002104,代表,医療法人社団メディカルフェニックス メディカルスキャニング関内 横浜市中区 公式サイト
313700746972,横浜東口　中村クリニック,1410310300,220-0023,神奈川県,横浜市西区平沼１－２－２３　中村ビル１Ｆ,,横浜東口中村クリニック,CODE,G002105,代表,横浜東口 中村クリニック 横浜市西区 公式サイト
313587876539,横浜相鉄ビル皮膚泌尿器科医院,1410303388,220-0004,神奈川県,横浜市西区北幸１－１１－５相鉄ＫＳビル２Ｆ,,横浜相鉄ビル皮膚泌尿器科医院,CODE,G002106,代表,横浜相鉄ビル皮膚泌尿器科医院 横浜市西区 公式サイト
313571676917,医療法人社団　敬和会　平松整形外科クリニック,1410404780,231-0035,神奈川県,横浜市中区千歳町１－２横浜ＴＨビル１０１,,敬和会平松整形外科クリニック,CODE,G002107,代表,医療法人社団 敬和会 平松整形外科クリニック 横浜市中区 公式サイト
313707925227,消化器内科　横浜むらきクリニック,1410210047,221-0835,神奈川県,横浜市神奈川区鶴屋町２－２６－４第３安田ビル１Ｆ,,消化器内科横浜むらきクリニック,CODE,G002108,代表,消化器内科 横浜むらきクリニック 横浜市神奈川区 公式サイト
313707925226,医療法人こかげ　ねむの木訪問クリニック,,221-0834,神奈川県,横浜市神奈川区台町１４番地１５　栄ビル４階,,こかげねむの木訪問クリニック,ZIP+NAME,G002109,代表,医療法人こかげ ねむの木訪問クリニック 横浜市神奈川区 公式サイト
313707875058,なかきどクリニック,1410203992,221-0046,神奈川県,横浜市神奈川区神奈川本町１０－４－１０１,,なかきどクリニック,CODE,G002110,代表,なかきどクリニック 横浜市神奈川区 公式サイト
313700746971,公益財団法人神奈川県予防医学協会　ウェルポートみらい,1410311092,220-0012,神奈川県,横浜市西区みなとみらい三丁目３番３号　横浜コネクトスクエア４階,,神奈川県予防医学協会ウェルポトみらい,CODE,G002111,代表,公益財団法人神奈川県予防医学協会 ウェルポートみらい 横浜市西区 公式サイト
313700746970,横浜東口クリニック,1410302711,220-0011,神奈川県,横浜市西区高島２－１９－１２スカイビル１７Ｆ,,横浜東口クリニック,CODE,G002112,代表,横浜東口クリニック 横浜市西区 公式サイト
313700665049,三ッ沢整形外科,1410203307,221-0852,神奈川県,横浜市神奈川区三ッ沢下町１１－６,,三ッ沢整形外科,CODE,G002113,代表,三ッ沢整形外科 横浜市神奈川区 公式サイト
313561078460,おのだ皮膚科,1410310169,220-0073,神奈川県,横浜市西区岡野２－５－１８　２Ｆ,,おのだ皮膚科,CODE,G002114,代表,おのだ皮膚科 横浜市西区 公式サイト
313553857233,石井整形外科,1410204404,221-0822,神奈川県,横浜市神奈川区西神奈川１－１３－１２西神奈川アーバンビル２Ｆ,,石井整形外科,CODE,G002115,代表,石井整形外科 横浜市神奈川区 公式サイト
313553857232,おおぐり医院,1410203869,221-0061,神奈川県,横浜市神奈川区七島町１２７－９,,おおぐり医院,CODE,G002116,代表,おおぐり医院 横浜市神奈川区 公式サイト
313587875577,みどりレディースクリニック横浜,1410210492,221-0842,神奈川県,横浜市神奈川区泉町２－４　ＹＡＯＫＡＮ　ＣＬＩＮＩＣ　ＢＬＤＧ．５階,,みどりレディスクリニック横浜,CODE,G002117,代表,みどりレディースクリニック横浜 横浜市神奈川区 公式サイト
313553857231,公益財団法人紫雲会　横浜病院,1410200063,221-0801,神奈川県,横浜市神奈川区神大寺３－１－１２,,紫雲会横浜病院,CODE,G002118,代表,公益財団法人紫雲会 横浜病院 横浜市神奈川区 公式サイト
313707925225,医療法人社団　時正会　佐々健康管理クリニック,1315421987,188-0011,東京都,西東京市田無町四丁目１５番１２号　ＯＮＥ　ＦＯＲ　ＡＬＬ西東京３階,,時正会佐々健康管理クリニック,CODE,G002119,代表,医療法人社団 時正会 佐々健康管理クリニック 西東京市 公式サイト
313707845353,廣川クリニック,1315421623,202-0012,東京都,西東京市東町四丁目８番２８号　ＪＵＮ西東京市１０１,,廣川クリニック,CODE,G002120,代表,廣川クリニック 西東京市 公式サイト
